seed,method,regime,epsilon,leaf_accuracy,macro_f1,path_accuracy,wrong_parent_rate,nll,ece,wrong_branch_mass_mean,catastrophic_wrong_branch
67,map_finite_matched,predicted,0.0,0.5793132803632236,0.5726727905494602,0.5793132803632236,0.1901248581157775,1.580019745670452,0.0360635042162047,0.2579792367905049,0.2169409761634506
67,hard_map,predicted,0.0,0.529228149829739,0.5223518958649351,0.529228149829739,0.2304199772985244,7.157411575317383,0.128252283465984,0.2304199812225532,0.2304199772985244
67,posterior_finite,corrupted,0.0,0.5795970488081725,0.5726350276787517,0.5795970488081725,0.1916855845629965,1.5760233884429011,0.0352466018274173,0.2629531069457976,0.2206299659477866
67,map_finite_matched,corrupted,0.0,0.5793132803632236,0.5726727905494602,0.5793132803632236,0.1901248581157775,1.580019745670452,0.0360635042162047,0.2579792367905049,0.2169409761634506
67,hard_map,corrupted,0.0,0.529228149829739,0.5223518958649351,0.529228149829739,0.2304199772985244,7.157411575317383,0.128252283465984,0.2304199812225532,0.2304199772985244
67,posterior_finite,corrupted,0.1,0.5788876276958003,0.5718327066244742,0.5788876276958003,0.1933881952326901,1.5777777886147553,0.0342503276083053,0.2647621191121772,0.2229001135073779
67,map_finite_matched,corrupted,0.1,0.5784619750283768,0.571836800103496,0.5784619750283768,0.191827468785471,1.5817710021760338,0.0366189526806991,0.2587263789452771,0.2183598183881952
67,hard_map,corrupted,0.1,0.5258229284903518,0.5191943404990976,0.5258229284903518,0.2362372304199773,7.31166410446167,0.1312032196581972,0.2362372344116618,0.2362372304199773
67,posterior_finite,corrupted,0.2,0.5790295119182747,0.5725795210394382,0.5790295119182747,0.1939557321225879,1.5796219574472865,0.0344602304340192,0.2666408638953637,0.2238933030646992
67,map_finite_matched,corrupted,0.2,0.5773269012485811,0.5706784949346592,0.5773269012485811,0.1942395005675369,1.5839689332379607,0.0363305115704514,0.2598506704465633,0.220771850170261
67,hard_map,corrupted,0.2,0.5190124858115778,0.5117511222580883,0.5190124858115778,0.2467366628830874,7.59084415435791,0.1357407435398469,0.2467366669508845,0.2467366628830874
67,posterior_finite,corrupted,0.3,0.5786038592508513,0.572376291300164,0.5786038592508513,0.1952326901248581,1.5815645666190612,0.0343561149839002,0.2685950410561146,0.2253121452894438
67,map_finite_matched,corrupted,0.3,0.5769012485811578,0.5707509227573743,0.5769012485811578,0.1959421112372304,1.5876110654810134,0.0361258328668471,0.262286206045705,0.2253121452894438
67,hard_map,corrupted,0.3,0.498155505107832,0.4890662348430738,0.498155505107832,0.2778093076049943,8.41930866241455,0.1496035547749425,0.2778093114698244,0.2778093076049943
67,posterior_finite,corrupted,0.4,0.57761066969353,0.5716273988740367,0.57761066969353,0.1970771850170261,1.583615370831511,0.0341530097449686,0.2706309934890686,0.2271566401816118
67,map_finite_matched,corrupted,0.4,0.5759080590238366,0.5701902736262023,0.5759080590238366,0.2006242905788876,1.5929844538002569,0.033640108706171,0.2691323923664283,0.2319807037457434
67,hard_map,corrupted,0.4,0.4043700340522134,0.3989709808330742,0.4043700340522134,0.4196935300794551,12.184831619262695,0.2162564827275127,0.4196935330224768,0.4196935300794551
71,posterior_finite,exact,0.0,0.6011634506242906,0.5923500198428228,0.6011634506242906,0.1569239500567537,1.4765401999160548,0.0384905084267566,0.2318130033711699,0.1806186152099886
71,map_finite_matched,exact,0.0,0.6011634506242906,0.5923500198428228,0.6011634506242906,0.1569239500567537,1.4765401999160548,0.0384905084267566,0.2318130033711699,0.1806186152099886
71,hard_map,exact,0.0,0.6827468785471056,0.6684596584927397,0.6827468785471056,0.0,1.0502389669418335,0.0266273543344351,4.36379067878853e-09,0.0
71,posterior_finite,predicted,0.0,0.577894438138479,0.5700128733715579,0.577894438138479,0.1950908059023836,1.5813067151361495,0.0344387164597794,0.2628845201232858,0.2211975028376844
71,map_finite_matched,predicted,0.0,0.5756242905788876,0.5676192540612471,0.5756242905788876,0.1932463110102156,1.5857145714369605,0.0339023637384707,0.2581494901604787,0.2176503972758229
71,hard_map,predicted,0.0,0.5242622020431328,0.5143495455202072,0.5242622020431328,0.2341089670828604,7.262039184570312,0.1279016697586902,0.2341089700681668,0.2341089670828604
